index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
11162,6.0,"{DELIVERY,SUPPORT,PRODUCTS_QUALITY,ASSORTMENT}",Последние несколько заказов доставка осуществляется за полчаса и более. Фрукты и овощи не очень хорошего качества.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,5.0,{PROMOTIONS},"Всё нормально, всегда быстро и без проблем",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,4.0,{PROMOTIONS},Быстро и качественно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11717,5.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE}",Хорошие,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,6.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT,PROMOTIONS,PAYMENT}","Перестали давать скидку за то, что заказ привозили дольше, чем за [NUM] минут. Скидки очень маленькие для заказов от большой суммы.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6510,5.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Очень удобно. Благодарю.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18798,5.0,"{PROMOTIONS,SUPPORT}",👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18896,4.0,{DELIVERY},"Очень долгая доставка, в остальном все отлично)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,5.0,{PROMOTIONS},"Очень быстро и удобно, суппер!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21411,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PAYMENT,DELIVERY}",самокат намного лучше чем сбермаркет !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,5.0,"{PRICE,PROMOTIONS}","Все хорошо, но иногда привозят кислое молоко (((",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17385,5.0,"{DELIVERY,PRICE}",👍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,5.0,"{DELIVERY,PRODUCTS_QUALITY}","Иногда приводят не свежие продукты , в остальном все хорошо",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23068,2.0,"{DELIVERY,SUPPORT}","Обещаете [NUM] минут ю, в итоге укладываетесь [NUM] раз из [NUM] заказов, а поддержка при этом вместо извинений говорит, да у нас там где прописано в правилах, что дольше можно. Откровенный обман.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25433,3.0,{PRICE},Некоторые позиции намного дороже. Вцелом круто что многое с чистым составом. Если бы не скачки цен в два раза то я бы только самокатом и пользовался,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}",Все супер!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,5.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Все классно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,5.0,"{PRICE,PROMOTIONS,PRODUCTS_QUALITY,ASSORTMENT}","Всё очень нравится, особенно быстрота доставки. Периодически из-за цен на различные продукты и наличие каких-то бонусов не очень хочется покупать какие-то продукты.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17258,5.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Все хорошо но цены можно и пониже,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21498,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6313,,"{ASSORTMENT,DELIVERY,PROMOTIONS}",💥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23607,1.0,{DELIVERY},Мно не русских которые не знают русский язык таких курьеров не должно быть,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24562,6.0,"{PRICE,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}",дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25241,6.0,"{PRICE,PROMOTIONS,SUPPORT,ASSORTMENT}",Почему не работаете после [NUM]:[NUM]???????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25338,6.0,"{PRICE,PROMOTIONS}","Могли бы назваться велосипед, это такое же родное но более статусное название.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20711,3.0,"{ASSORTMENT,DELIVERY,PROMOTIONS}",Очень долгая доставка. [NUM]-[NUM] минут,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26047,6.0,"{PRODUCTS_QUALITY,PRICE}","Как здорово, что вы рядом🫰🏻",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,6.0,"{ASSORTMENT,CATALOG_NAVIGATION,DELIVERY}",Добавьте трекер курьера,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26692,6.0,"{PROMOTIONS,PRICE}",.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22785,0.0,"{DELIVERY,SUPPORT,CATALOG_NAVIGATION}",Очень не удобная поддержка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22523,6.0,"{DELIVERY,PRICE,PROMOTIONS}","Всегда пишет, что доставка [NUM] минут до моего местонахождения. Но в среднем это ВСЕГДА [NUM] минут.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3842,6.0,"{DELIVERY,ASSORTMENT}","Доставка не [NUM] мин, можно расширить ассортимент",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,4.0,"{ASSORTMENT,DELIVERY}","Очень удобно делать заказ, но чаевые через приложение ещё ни разу не получалось отплатить, глючит...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18323,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY}",Бывает доставка около часа или больше.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24324,6.0,{DELIVERY},"В последнее время стали очень долго доставлять, можно заказать в полноценном магазине и привезут быстрее.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14362,5.0,"{CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT,PROMOTIONS,PRICE,PRODUCTS_QUALITY,ASSORTMENT}",Невероятно крутые разделы с рецептами,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,6.0,"{PRICE,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}","Сделать поиск товара проще, увеличить ассортимент и акции",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24204,4.0,{DELIVERY},Мороженое приносят слегка подтаявшее. Даркстор где-то очень далеко и привозят всегда больше интервала [NUM] мин. Некоторые вещи сразу на выброс идут.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0.0,"{PRICE,DELIVERY,CATALOG_NAVIGATION,ASSORTMENT}","Доставка стала от [NUM] рублей просто днём в будний день. И не [NUM] минут а пол часа! В чем тогда ваше преимущество, если продукты дороже? Поиск действительно нужно доработать, не всегда можно найти нужные продукты в подходящих категориях",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1605,6.0,{DELIVERY},Пойдет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15820,5.0,"{DELIVERY,ASSORTMENT}",Все отлично,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23038,2.0,"{DELIVERY,SUPPORT}",Каждый раз жду вечность,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26008,6.0,"{PRODUCTS_QUALITY,PRICE,SUPPORT}","Думаю, что нужно установить минимальную сумму заказа [NUM] рублей и всё! И не повышать её. Раньше было от [NUM] рублей заказ! Потом от ста! Иногда бывает от [NUM]-[NUM] рублей заказ!!! Если человеку ничего не нужно на такую сумму?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,2.0,"{DELIVERY,PRODUCTS_QUALITY}","Долгая доставка, не свежие продукты",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,6.0,"{PRICE,PROMOTIONS,ASSORTMENT}","Отличный сервис! Очень удобно, особенно когда кот лежит на мне и спит, а на улице дождь как сейчас... 😅 почему у вас алко нет? С Вами не сопьешься ребята... хочу бесплатный пудинг с белым шоколадом клубничный, хотябы скидку на него дайте 🤗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19955,4.0,"{PRICE,PROMOTIONS,SUPPORT}","Всё круто, но иногда не хватает чего-то!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6203,5.0,"{DELIVERY,PAYMENT,ASSORTMENT}",Хочется больше ассортимента,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16527,6.0,{DELIVERY},"Курьерам часто приходится объяснять как найти квартиру, чтобы они в итоге её не нашли. Если только отметить «оставить у двери», но не написать это же в комментариях к заказу, то точно не оставят у двери",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23768,2.0,{DELIVERY},"Почему у вас доставка теперь час и более? Где времена когда привозили за [NUM]-[NUM] минут? Теперь можно заказывать в ленте, там час также , но и цены дешевле",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24437,0.0,"{PAYMENT,SUPPORT}","Нахрена списывать деньги, если у вас нет товара в наличии?! Сначала соберите товары потом списывайте!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11387,2.0,{DELIVERY},Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16413,5.0,"{DELIVERY,PRICE,PRODUCTS_QUALITY,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}","Ооооочень удобно, хорошие продукты. Были бы Вы ещё круглосуточные...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7787,4.0,"{PRODUCTS_QUALITY,SUPPORT,DELIVERY}","Один раз мне привезли откровенно тухлые, уже сгнившие овощи и всё что смогли сделать, это просто вернуть деньги, мои комментарии в инсте вы удалили)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8809,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PROMOTIONS,PAYMENT,DELIVERY}","Хороший интернет - магазин. Отличный ассортимент продуктов. Но, не хватает раздела - для дома, посуда и тд",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16356,5.0,"{PROMOTIONS,ASSORTMENT,PRICE}",Быстрая доставка)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13876,5.0,"{ASSORTMENT,PRICE,PROMOTIONS,CATALOG_NAVIGATION}","Всё в целом ок, но не хватает газировки и энергетиков без сахара",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}","Очень довольна этим приложением,товаром, доставкой и курьерами!!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,5.0,"{ASSORTMENT,PROMOTIONS}","Удобно, спасибо что работаете !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23932,3.0,{DELIVERY},"Очень долго, очень идет сборка заказа из трех позиций, доставка до соседнего дома [NUM] минут, [NUM]!!!!!!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12681,5.0,"{PROMOTIONS,PRICE,DELIVERY,CATALOG_NAVIGATION}",Молодцы,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,5.0,"{DELIVERY,ASSORTMENT}",🔥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25454,4.0,{PRICE},слишком большая стоимость заказа..,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2.0,"{PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Последнее время постоянно задержки при том что доставка пишет [NUM] минут! Жду по [NUM]+ минут, цены выше обычных, но обычно надеюсь на доставку по этому готова переплачивать, но с такими задержками лучше буду в других сервисах заказывать они хотя бы честно вре",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,3.0,{DELIVERY},"Раньше очень быстро привозили заказ, в последнее время приходиться намного дольше ждать. И продукты не всегда свежие, что очень расстраивает.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22997,0.0,"{DELIVERY,SUPPORT}","Прошло [NUM] минут с оплаты заказа, всё ещё «курьер задерживается»…",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15695,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Быстро и удобно !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25171,4.0,"{PRICE,PROMOTIONS,DELIVERY}","Иногда очень долгая доставка, лучше, конечно, предупреждать об этом заранее. Ну, и цены на большентво продуктов завышены. Из хорошего очень нравится ваше производство продуктов ""самокат"", состав всегда хороший.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,1.0,{DELIVERY},"Очень долгая доставка. О задержках не предупреждаете. Цены завышены за доставку, которая очень испортилась",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25787,2.0,"{PRODUCTS_QUALITY,DELIVERY}","Долгая доставка, испорченный товар",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23376,0.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,4.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Часто опаздываете,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10836,5.0,"{PRODUCTS_QUALITY,DELIVERY}",Часто продукты приезжают в открытой упаковке либо помятые,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18280,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,SUPPORT}",Спасибо!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8711,6.0,"{ASSORTMENT,PRICE,DELIVERY}",Бывает что по вине курьера страдает внешний вид продукта,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8132,5.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS}","Все отлично. Иногда привозят просрочку, но быстро исправляетесь",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,5.0,"{ASSORTMENT,PRICE,DELIVERY,PAYMENT}","Всё хорошо! За всё время заказов у вас помню только [NUM] минусовых. Проверяйте, пожалуйста, чтобы авокадо были не переспелыми в доставке 😊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,5.0,"{ASSORTMENT,SUPPORT,PROMOTIONS}",Всё отлично! Быстро доставляют! Только чат поддержка отвечает плохо.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15249,5.0,"{PAYMENT,DELIVERY}",Доставку бы быстрее и оплату при получении,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,5.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Не нравится то, что продукты из заказа иногда убирают, хотя иногда именно из-за этих продуктов и был сделан заказ. Вчера с этим столкнулась. А так все хорошо",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24849,4.0,"{PRICE,DELIVERY}",Привет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11731,5.0,"{PROMOTIONS,PRICE,ASSORTMENT}","Очень быстро , быстрее не бывает !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25797,3.0,"{PRODUCTS_QUALITY,DELIVERY}","Бывает что доставляют продукты не надлежащего вида, качества. Усильте контроль качества пожалуйста. И не корректно показано время доставки. Пишут [NUM]-[NUM] минут, а по факту час.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
